,id,photo,text,tags
2405,3028,photos/photo_2406@21-03-2025_15-08-01.jpg,"📖 
The objective of the forum: to discuss the priorities of scientific and technological education in Russia, including career guidance, teacher quality, and student achievements in the current geopolitical context.

❗️Educators, administrators, and representatives of educational organizations are invited to participate.

Stages of the forum:
🔹March 27: Science and Technology in Preschool and Primary Education
🔹March 28: Science and Technology in School and Secondary Vocational Education
🔹March 29: Science and Technology in Additional Education

❗️Applications for the forum are accepted until !
👉🏻Registration at the  and forum ","['Conference', 'Forum', 'Workshop']"
2406,3030,photos/photo_2407@23-03-2025_16-19-51.jpg,"

🔥 Good day! Here’s a recap of the latest events at our university:

🏀 
Innopolis University faced the ""Basketball Workshop"" team in a thrilling game, ending with a 47:39 score.

🏆 
Our team secured 3rd place in their group and advanced to the 1/8 finals.

🏀 
A close match ended with Enigma winning 41:44, showcasing great sportsmanship.

🌍 
A week-long celebration of cultural diversity with fairs, quizzes, and performances from 32 countries.

👉 Have news to share? Send it to !",['Sports']
2407,3031,photos/photo_2408@25-03-2025_10-22-52.jpg,"📣 Interactive discussion with  about career in mathematics.

❓What does a  do? 
❓What  are there for a mathematician?
❓Why is mathematics  today?
❓How to become a?

These and many other questions will be answered during the discussion — be prepared to discuss your topics of interest!

 – Vice-Rector of Kazan Federal University, Doctor of Physical and Mathematical Sciences, Institute of Mathematics and Mechanics named after N. I. Lobachevsky / Department of Mathematical Statistics.

📆 
🧭 ",['Mathematics']
2408,3033,photos/photo_2409@25-03-2025_13-06-13.jpg,"

A leading expert from Innostage will share how to build a successful career in information security while still studying.

Learn how to become a sought-after cybersecurity specialist starting today — and take your first steps toward an internship at a top-tier company!

🔖 Agenda: — Who are information security specialists and why the market needs them right now
— The student success formula: how a partnership with Innostage can help you stand out
— Career tracks in cybersecurity: how to choose your own path
— Internships and projects at Innostage: real experience and career boosts

📆 
📍

Don’t miss your chance to level up with a cybersecurity industry leader!","['Seminar', 'Cybersecurity', 'Conference', 'Workshop', 'Job Fair', 'Internship', 'Lecture', 'Talk', 'Master Class']"
2409,3034,photos/photo_2410@25-03-2025_17-38-25.jpg,"💃🌶 

We invite you to prepare for the ball in advance - learn to dance and be part of our colorful performance! 🕺


💃 Dance classes - our pro coach  (Social Dance Club) will teach you to move with confidence
🥲 No partner? No problem! Bring friends - or meet your dance partner at rehearsals 😉 (way more fun that way!).

 will be held:


💬 Wanna join? Click 👉  for all details!  

🇷🇺 ","['Programming', 'Dance', 'Ball']"
2410,3035,photos/photo_2411@26-03-2025_17-43-13.jpg,"invites everyone to a large-scale event where you'll explore extraordinary worlds!  

We're sure everyone will find something to enjoy—whether it's creative workshops or thrilling missions.  

The event starts:  
🕰️ 
💫 

Come and dive into the adventure! 🌟",
2411,3036,photos/photo_2412@27-03-2025_12-22-13.jpg,"📣
🔹Transformation of education. New model of higher education.
🔹New in inclusive digital.
🔹Development of engineering education through the tools of the additional professional education program.
🔹Human resources potential of the university.
🔹Digital assistants of participants in the educational process.
🔹Information security in the digital age.
🔹Artificial intelligence in engineering pedagogy.
🔹Digital libraries.

The event will be held in a mixed format: offline and online.

🏆Based on the results of the conference, a collection of articles will be published and posted in the Scientific Electronic Library and the Russian Science Citation Index (РИНЦ).

🗓Submission of materials for publication .

👉🏻A detailed description and current program, as well as registration for the event, are available at.",['Conference']
2412,3038,photos/photo_2413@27-03-2025_19-09-38.jpg,"Dear students!

 28,18.30room 462, УИLanguage of the meeting: Russian",['Language Learning']
2413,3040,photos/photo_2414@28-03-2025_14-29-02.jpg,"
•  PhD in Economics and Finance from Sapienza (Italy);
•  Work experience in the Universities of RANEPA, MGIMO (Russia), Grenoble Institute of Political Studies (France), University of Public Service (Hungary), Universities of Barcelona, of Amsterdam;
•  Research interests in behavioral economics, decision theory, entrepreneurship and consumer behavior.

",
2414,3042,photos/photo_2415@28-03-2025_18-07-10.jpg,"

Bright costumes, flavors of the world, incendiary dances and music from all over the planet - International Fest took place in Innopolis! 🌏✨

🎉 The week-long festival brought students together at a cultural exhibition and a grand concert. It was the kind of magic where differences are erased and all that's left is celebration! 🕺

📸 🌸 ","['Festival', 'Concert', 'Music']"
2415,3043,photos/photo_2416@28-03-2025_18-07-10.jpg,,
2416,3044,photos/photo_2417@28-03-2025_18-07-11.jpg,,
2417,3045,photos/photo_2418@28-03-2025_18-07-11.jpg,,
2418,3047,photos/photo_2419@30-03-2025_13-37-22.jpg,"🕵🏻‍♂️ Today will host the first board game library from the Umar's mafia club. 

🎲 Several dozen board games will be provided to you in the public domain from 14 to 20, the event will be held under the sensitive guidance of the host, who will answer all your questions!

👋🏻 Take your friends and come to us



🇷🇺 The event will be held in Russian",
2419,3050,photos/photo_2420@01-04-2025_11-32-12.jpg,"📣 

We will discuss the only domestic real-time operating system (RTOS) ""Neutrino,"" which is used in critical areas: from industrial automation to avionics and telecommunications.

📌 What awaits you at the seminar?

👍 What is a real-time operating system and how does it differ from a general-purpose OS?
👍 Where is ""Neutrino"" used and what problems does it solve?
👍 What makes ""Neutrino"" reliable and fault-tolerant?
👍What is real time? How to measure real time?

This is a unique opportunity to gain practical knowledge and ask questions to experts!

1. ""SVD Embedded Systems - Software Developer for Real-Time Embedded Systems,"" Igor Deryabin, Marketing Director.
2. ""Overview of SVD ES Software Products - Purpose and Main Features,"" Andrey Senkov, Technical Director.
3. ""RTOS ""Neutrino"" - Hardware Platform Support and Real-Time Characteristics,"" Vladimir Makhilev, Head of Industrial Projects Department.
4. ""Application Development for RTOS ""Neutrino,"" Vladimir Makhilev, Head of Industrial Projects Department.

📆 ","['Seminar', 'Conference', 'Lecture', 'Workshop', 'Talk', 'Programming', 'Computer Science']"
2420,3060,photos/photo_2421@02-04-2025_12-25-21.jpg," 🚀

 for a special screening to celebrate ! Let’s watch some amazing space-themed films and enjoy the evening together! ✨



See you there! 👨‍🚀👩‍🚀

",['Programming']
2421,3061,photos/photo_2422@02-04-2025_12-25-21.jpg,,
2422,3062,photos/photo_2423@02-04-2025_12-25-22.jpg,,
2423,3063,photos/photo_2424@02-04-2025_12-25-22.jpg,,
2424,3064,photos/photo_2425@02-04-2025_12-25-23.jpg,,
2425,3065,photos/photo_2426@02-04-2025_12-25-23.jpg,,
2426,3066,photos/photo_2427@02-04-2025_12-25-23.jpg,,
2427,3068,photos/photo_2428@02-04-2025_14-27-32.jpg,"📣

As part of the contest, the following photos of architectural monuments are accepted from participants: palaces, mansions, museums-estates, theaters, monuments, bridges, as well as a short annotation to the photo under the post, published on pages in social networks.

✨The winners will receive valuable prizes.

The results of the contest will be announced .

👉🏻Details:  , ",['Contest']
2428,3071,photos/photo_2429@03-04-2025_09-59-52.jpg,"

We are conducting a game in which leaders of Digital Departments and Career Center heads will participate. During the game, participants need to guess the answers to a series of questions.

. It will take 5-10 minutes of your time, but it will help gather a diverse sample for an engaging game!

","['Game', 'Quiz']"
2429,3073,photos/photo_2430@03-04-2025_12-04-04.jpg,"Innopolis is one of the most beautiful cities in terms of architecture. This is our completely unbiased vision.

If you feel the same way, support our city in the ",
2430,3074,photos/photo_2431@03-04-2025_12-04-04.jpg,,
2431,3075,photos/photo_2432@03-04-2025_12-04-05.jpg,,
2432,3077,photos/photo_2433@03-04-2025_14-17-11.jpg,"📣 

This lecture focuses on error-correcting coding – the science of how to correct errors that occur during information transmission. The main parameters of error-correcting codes and the trade-offs between them will be described. The existence of good codes was proven by C. Shannon, but he did not specify how to construct them. During the lecture, we will examine error-correcting codes from the 5G standard, as well as promising approaches for the transition to 6G.

holds a Doctor of Physical and Mathematical Sciences degree, is a Skoltech professor, and Director of the Center for Wireless Communications and Internet of Things. He is a leading expert in information theory and telecommunications, has contributed to 5G standardization, led numerous industry projects, and received several awards for his research.

📆 
🧭","['Lecture', 'Master Class']"
2433,3078,photos/photo_2434@03-04-2025_16-11-49.jpg,"📣 

We are glad to announce the return of our beloved Dance Day 😍

Highlights of the event:

⚡️ 
Kingstep studio teacher Diana Valiullina will share her unique creativity

⚡️
Nomination for those who are just starting to conquer the stage
Invited judges: Diana Valiullina, Tanya Mikhailova, Zufar Azizov

⚡️
This time we are waiting for Kazan guests, whose escort we take on ourselves!

🕔 Timing:
13:00-14:00 master class
15:00 start of the solo contest
The exact timing for Kazan guests will be posted here 

💸 Cost:

Kazan guests:
FULL PASS: 1800₽ (for  the road from and to Kazan, town tour, class and contest)
Only master class/contest: 1300₽ (for the road, tour and class/contest)

Innopolis residents:
FULL PASS: 900₽ (for class and contest)
Only class/contest: 600₽

Admission for contest viewers is free 🫶🏻

✨ 

🕐 April 12
📍Innopolis, ArtSpace","['Dance', 'Programming', 'Master Class', 'Contest']"
2434,3079,photos/photo_2435@03-04-2025_17-32-49.jpg,"📣📣📣 

One event — everything you need to know about your career path at IU.


Speakers: Iskander Bariev (Director) & Evgeny Bobrov (Vice-Rector) 

 
10 centers will briefly present their projects, internships, and open roles (Language: RU). Details? Ask them later at the expo booths and discussion zones! 


Chat with center reps + take part in the QR quest: collect all the codes from booths (and hidden spots) for a chance to win prizes! 

 :)

 👉 Follow the event here:  ","['Job Fair', 'Conference']"
2435,3080,photos/photo_2436@04-04-2025_10-02-53.jpg,"

Annual Yandex intensive courses — more than half of graduates become interns and employees of the company

For novice developers, analysts, and experienced managers who want to boost their careers


- interface development school
- school of backend development
- school of mobile development
- school of development analysts 
- school of Managers
- school of quality assurance
- SRE KIT school and DevOps

- CRM Marketing School
- school of AI trainers
- school of Information Security

","['Internship', 'Job Fair']"
2436,3081,photos/photo_2437@04-04-2025_12-07-25.jpg,"📣

To participate, you only need your creative work and a video on a given topic.

🤔
- participation is free;
- you can participate either alone or assemble your team;
- you can take video training at a time convenient for you;
- experienced mentors will be with you throughout the competition, ready to always come to your aid and a chat for communication and answers to your questions!

The first game of 2025 has already started!

👉🏻All the details about the battle on and in ",
2437,3082,photos/photo_2438@04-04-2025_14-10-50.jpg,"invites you to a stand-up concert featuring seasoned comedians! These humor machines accelerate to 100 jokes about swifts in just 3 seconds. Buckle up, they’re already on their way:

- Kamil Foatov
- Albert Shad
- Lyubov Kosvintseva
- Inga Ezhova
- Viktoria Khton’
- Anna Gromova

📅: 
Tickets available at the 

📅: 
Tickets available at the 

📍: 
🔞","['Concert', 'Music', 'Programming']"
2438,3083,photos/photo_2439@05-04-2025_12-39-06.jpg,"📷 💙  💙 📷

If you are photographer or just want to start developing your skills in this area, join to our club!

Here you can gain experience and learn something new for yourself 📸

👉 ",
2439,3085,photos/photo_2440@07-04-2025_10-20-08.jpg,"🚀
Join us for a special film screening dedicated to!



📅 

Prepare for launch, fasten your seatbelts, and get ready to explore new worlds. 💫

",
2440,3086,photos/photo_2441@07-04-2025_10-20-08.jpg,,
2441,3087,photos/photo_2442@07-04-2025_12-21-23.jpg,"invites you to a stand-up concert featuring seasoned comedians! These humor machines accelerate to 100 jokes about swifts in just 3 seconds. Buckle up, they’re already on their way:

- Kamil Foatov
- Albert Shad
- Lyubov Kosvintseva
- Inga Ezhova
- Viktoria Khton’
- Anna Gromova

📅: 
Tickets available at the 

📅: 
Tickets available at the 

📍: 
🔞","['Concert', 'Music', 'Programming']"
2442,3088,photos/photo_2443@07-04-2025_15-35-24.jpg,"📣 

✅ 
- Meet top tech employers face-to-face
- Learn industry insights at exclusive company masterclasses
- Take part in interactive hiring formats


📍 
👉🏼 

Don’t miss this unique opportunity to connect with leading IT companies and launch your career.","['Job Fair', 'Conference', 'Internship', 'Master Class', 'Seminar']"
2443,3089,photos/photo_2444@07-04-2025_17-35-27.jpg,"

🔥 Good day! Here’s a recap of the latest events at our university:

🏓 
Teams LAMA, Tomorrow butterflies, and ZON triumphed in the innovative VR table tennis competition.

🏃 
Our team placed 7th in the Volga District and 4th in Tatarstan at the National Student Cup.

🚀 
Gleb Bugaev, Maria Shmakova, and Dmitry Okoneshnikov won 1st place in Flying Robotics at the National Technology Olympiad.

🎥 
The latest Stream Studio episode features graduates and Alumni Relations Manager - Victoria Kondratyeva sharing experiences about the 1519 Scholarship.

👉 Have news to share? Send it to !",['Sports']
2444,3090,photos/photo_2445@08-04-2025_11-44-40.jpg,"📣 

We are glad to announce the return of our beloved Dance Day 😍

Highlights of the event:

⚡️ 
Kingstep studio teacher Diana Valiullina will share her unique creativity

⚡️
Nomination for those who are just starting to conquer the stage
Invited judges: Diana Valiullina, Tanya Mikhailova, Zufar Azizov

⚡️
This time we are waiting for Kazan guests, whose escort we take on ourselves!

🕔 Timing:
13:00-14:00 master class
15:00 start of the solo contest
The exact timing for Kazan guests will be posted here 

💸 Cost:

Kazan guests:
FULL PASS: 1800₽ (for  the road from and to Kazan, town tour, class and contest)
Only master class/contest: 1300₽ (for the road, tour and class/contest)

Innopolis residents:
FULL PASS: 900₽ (for class and contest)
Only class/contest: 600₽

Admission for contest viewers is free 🫶🏻

✨ 

🕐 April 12
📍Innopolis, ArtSpace","['Dance', 'Programming', 'Master Class', 'Contest']"
2445,3091,photos/photo_2446@08-04-2025_13-46-56.jpg,"We are looking for someone to help us create a new video course (in animation form) about IU for freshers. If you're skilled in, please write ",
2446,3092,photos/photo_2447@08-04-2025_15-47-09.jpg,"📣 

The InnoQuiz club is preparing for big upcoming events, so we need volunteers for them.



1) Creative quiz-makers
2) Hosts
3) Juries

Reward by innopoints 💸 
Write to  to get more information and join our ","['Volunteering', 'Quiz']"
2447,3093,photos/photo_2448@08-04-2025_18-02-16.jpg,"Dear students,



🎤 The speaker will be Adel Marsovich Valiullin - First Vice President, Head of the Artificial Intelligence Technology Center, Gazprombank (Joint Stock Company), lecturer of machine learning and artificial intelligence courses at the Computer Science Department of the National Research University Higher School of Economics, Bauman Moscow State Technical University and Sirius.
Winner and prize-winner of Russian and international hackathons and machine learning competitions, is in the top 100 of the international Kaggle rating of machine learning specialists.

🗓 April 9 (Wed) 11:00
📍 aud. 108 

🇷🇺 

Don't miss the opportunity to ask questions to the expert and get valuable knowledge about the future of financial technologies!","['Machine Learning', 'Seminar', 'Lecture', 'Artificial Intelligence', 'Workshop', 'Conference', 'Talk', 'Master Class', 'Data Science', 'Hackathon']"
2448,3094,photos/photo_2449@09-04-2025_10-29-18.jpg,"📣

🔹An AI project ready for implementation: during the intensive course, participants will develop and plan the implementation of an AI solution.
🔹 Comprehensive growth of competencies: employees will receive practical skills in working with AI technologies.
🔹Certificate of advanced training (72 hours).
🔹 Expanding the partner network: participants will join a professional community of like-minded people — experts, teachers, and researchers.


Format: online
Cost: free
Duration: April 18-30, 2025

👉🏻More details and request for participation at .
❗️Applications for participation are accepted .",['Artificial Intelligence']
2449,3095,photos/photo_2450@09-04-2025_10-56-20.jpg,"

📣  open lecture starts soon

🎤  — First Vice President at Gazprombank, Head of AI Tech Center. 
🏆Top-100 on Kaggle, winner of globalcompetitions

🇷🇺 Lecture in Russian

👉 Don’t miss your chance to hear from a leading expert!

p.s. please note: room changed!","['Artificial Intelligence', 'Lecture', 'Data Science', 'Conference']"
2450,3096,photos/photo_2451@09-04-2025_13-07-18.jpg,"📣 Soon  will sound in your rhythm 🎶

🌟 Meganom Academy's first summer school bringing together contemporary music performers, music managers and producers, dancers and choreographers, as well as designers and marketers.


🎹 Contemporary music - Creation of new music material in Russian + promotion in the electronic music industry.

💻 Management and Production - Skill pumping for music managers, PR- and A&R-specialists: from theory to practice.

🩰 Choreography - Forming a troupe for Meganom Academy's annual projects and Tavrida festivals.

🎨 Design Lab - Creating merch for real brands - your design can be worn by thousands!


⏰

🇷🇺 ","['Music', 'Design']"
2451,3098,photos/photo_2452@10-04-2025_10-24-51.jpg,"📣

The campaign will be held on the  platform in the format of an online dictation consisting of 20 questions covering various areas of knowledge: biographies of legends of Russian cosmonautics, life and work in orbit, planetary exploration and much more.

🌟Each participant  will receive a memorable personalized certificate of participation, and the winners will receive gifts from the organizers and sponsors of the campaign: memorable books about space, tickets to the planetarium, branded sweatshirts, space food and a “navigator’s” watch from the “Gagarin” series, dedicated to the first manned flight into space.

📍In order to become a participant in the online format, you must open an electronic questionnaire from any device on the main page of the on, and register.

📍The results of the campaign will be announced .
👉🏻",['Contest']
2452,3099,photos/photo_2453@10-04-2025_12-33-02.jpg,"🥑 We invite our volunteers to join the organization of the unforgettable , where everyone can contribute to creating a vibrant and eventful holiday atmosphere!

👉 ",['Volunteering']
2453,3100,photos/photo_2454@10-04-2025_15-26-41.jpg,"💥  💥
One day. Dozens of companies. Real career opportunities for IU students — from summer internships to full-time jobs.



✨ Meet companies like
✨ Attend workshops by company experts
✨  Submit your CV via  — we’ll pass it directly to recruiters
✨ Take part in quick interviews on the spot


🗓️ 

Everyone is welcome! ","['Job Fair', 'Conference', 'Internship', 'Business']"
2454,3101,photos/photo_2455@10-04-2025_17-34-20.jpg,"Hi everyone! 🚀

Great news for everyone who dreams of launching their own startup! Artur Babkin, winner of the Student Startup program, founder and CEO of the startup Diplit (top 1 in the Innovation in Education 2024 competition from the Higher School of Economics and Alfa Bank), will give a presentation this Saturday.

The topic of the report: “Student Startup Grant: How to get 1,000,000 rubles to develop your startup here and now”. Arthur will share his personal experience of successful participation in the program, tell how to effectively use the government support at the start, as well as give practical advice on how to prepare an application and make a convincing presentation.
","['Art', 'Startups']"
2455,3102,photos/photo_2456@11-04-2025_09-27-16.jpg,"invites you to a stand-up concert featuring seasoned comedians:

- Kamil Foatov
- Albert Shad
- Lyubov Kosvintseva
- Inga Ezhova
- Viktoria Khton’
- Anna Gromova

📅 
Tickets available at the 

📅 
Tickets available at the 

📍: 
🔞","['Concert', 'Programming', 'Music']"
2456,3103,photos/photo_2457@11-04-2025_11-29-49.jpg,"🎬
Don’t miss our special screening in honor of  – a journey through space without leaving your seat!



Just show up, relax, and enjoy a stellar evening under the stars (on screen, of course). ✨

",
2457,3104,photos/photo_2458@11-04-2025_13-33-10.jpg,"💛 

You can win:
• 1,000,000 rubles;
• Young&&Yandex Cup;
• a set of smart devices for the top 30 finalists.

💻 The tasks are interesting, but not difficult. It doesn't matter how much experience you have, the main thing is a passion for coding.

🔼 And the top 200 participants will reach the final at the YOUNG CON festival in Moscow.

➡️ ⬅️

The first online stage starts on May 14.

⭐️  Prove that our university has the best students in solving problems!","['Programming', 'Computer Science', 'Contest', 'Hackathon', 'Data Science']"
2458,3105,photos/photo_2459@11-04-2025_15-36-09.jpg,"📣

As part of the Program, participants will be asked to solve 44 problems in the field of energy, mining, mechatronics, robotics, materials science, information support and others.

🏆The most active participants in the program will be invited to an internship at the Energy Company ""En+"" with the possibility of further employment. 
💰The winners will receive grants for the creation of prototypes of technological solutions in the amount of 350,000 thousand rubles.

📌Applications are accepted from student project teams on .","['Hackathon', 'Contest']"
2459,3106,photos/photo_2460@11-04-2025_17-32-26.jpg," 🧡

We invite you to join us for our dance celebration: grab a free spot in the audience, and watch your classmates, friends, and our club members shine on stage!

Also, don't miss the showcase by ISD Team — they've spent a month crafting this performance and are now ready to impress you! 🌟

Come and give the performers all the support you can. Let's make it unforgettable! 🕺

April 12, 15:00ArtSpace",['Dance']
2460,3107,photos/photo_2461@13-04-2025_16-01-11.jpg,"

🔥 Hello! Here’s a brief update on what’s happening at Innopolis University:

🎓 
Alumni Fund 2.16 Million RUB in Scholarships for 30 Outstanding Students.

💼 
Through 10 university career centers, students discovered internship and employment opportunities, submitting 66 resumes in just one day.

🎭 
Our students impressed at regional selections with 14 performances in vocal, instrumental, and dance categories.

⚛️ 
The team Q Deep unveiled Qonquester Cloud, a hybrid quantum computing solution for real-world optimization challenges.

🪭 
The GUILD: ""World Walker"" event transported guests through portals to fantastical worlds, ending with a dazzling show.

👉 Have news to share? Send it to !",['Job Fair']
2461,3108,photos/photo_2462@14-04-2025_10-24-34.jpg,"
Yandex services will consist of thematic ""worlds"" — interactive stands where you can get acquainted with different Yandex teams, learn from their experience and get advice on how to quickly start a career.

🥇 The best participants in technical fields will be able to undergo an express job interview and increase the chances of getting an internship at Yandex!

🕺There will be a headlining concert at the arena in the evening

📍","['Job Fair', 'Concert', 'Music']"
2462,3109,photos/photo_2463@14-04-2025_12-35-25.jpg,,
2463,3110,photos/photo_2464@14-04-2025_14-35-51.jpg,"📣

The team's task is to take the largest number of checkpoints. To take a checkpoint, you must reach the place described in the legend (description) of the checkpoint, record the required information and the time of taking the checkpoint in the route sheet, which is given to the team at the start. Taking the checkpoint must be carried out by the entire team. After completing the route, the answers are written in a Google form, the time of sending the answers is considered the finish time of the team.

🎁Each participant receives a badge and a certificate of participation!

📍The start of the game will take place on the

📝 Applications for the game are accepted in  (pinned post on the wall) or by mail ",['Game']
2464,3111,photos/photo_2465@14-04-2025_16-35-39.jpg,"📣
The distance course on financial literacy ""Practical Finance: From Knowledge to Action"" helps to improve financial literacy and develop a financial culture.

The online course includes 9 modules, which can be studied independently at any convenient time. The duration of each module is from 10 to 40 minutes.

🎁 A personalized certificate for each participant.

👉🏻The course is available at .",
2465,3112,photos/photo_2466@14-04-2025_18-32-00.jpg,"

42 km on foot — at a good pace, consciously and without fuss.
Just you, the road, and the beautiful views

---


🚶42 km in 9-10 hours  
↩️ Circular route  
❗️ Emergency exit points are possible  
💸 The registration fee for  rubles, for  categories of participants it is . 

If necessary, a from the Naberezhnye Morkvashi (20 km from the start) to Innopolis  - to be paid separately, we will inform you about the cost later.

---

📌 .  


✒️","['Contest', 'Sports']"
2466,3113,photos/photo_2467@15-04-2025_10-03-08.jpg,"

The Pushkin Card allows you to attend cultural events free of charge at government expense (5,000 ₽ per year)

🔹 Who can get one?

1️⃣ Register on 
2️⃣ Activate the card in the application ""Gosuslugi. Culture""


🎉 Cinema, Theaters, Museums, Online events 
",
2467,3115,photos/photo_2468@15-04-2025_14-12-28.jpg,"
• Lead Product Manager,
• IT BP – commerce and economics,
• Head of the “School of Products”, Krasnoyarsk Non-Ferrous Metals Plant,
• Author of the “SkillGrade” product manager certification system.

",
2468,3116,photos/photo_2469@15-04-2025_16-17-00.jpg,"📣 

The Publication accepts articles on current topics in any field of natural, social and humanitarian sciences, philosophy, as well as interdisciplinary areas that meet the general academic requirements and the concept of the Publication, while being understandable to a wide range of readers. Materials received by the editors undergo a review procedure.

📍Researchers interested in publication must inform the topic of the article by filling out the appropriate form at  by 

👉🏻More details .",
2469,3117,photos/photo_2470@15-04-2025_17-59-57.jpg,"📣
🔸familiarization with promising areas of intelligent energy and a comprehensive understanding of the national technology initiative EnergyNet.
🔸a chance to prove yourself in solving a case based on practical tasks of NTI EnergyNet companies and receive valuable prizes.
🔸an opportunity to become part of the EnergyNet community, meet representatives of EnergyNet technology companies.
🔸acquisition of skills necessary for working in innovative companies, an opportunity to try different types of activities in one place.

📍Qualifying round 
👉🏻More about ИНЖИР - 

📝All news and the most up-to-date information - in the official ","['Contest', 'Internship']"
2470,3119,photos/photo_2471@16-04-2025_09-20-48.jpg,"
A visual cross-genre show

All creatures from young to old!
We bring to your attention a new experimental show ""On the edge of reality"". We will make an unforgettable journey into the world of music, anime and thoughts.
Three musical groups performing different genres will perform for you: from pop and indie folk to rock and punk. In addition, we will be accompanied throughout the evening by the creative association ""Nyame"", with whom you will discover the live sound of animation.

Come enjoy the unique atmosphere!

: April 19, 18:00
: ArtSpace, Bradbury Hall 
Price: Free (the places are limited)

16+",['Music']
2471,3120,photos/photo_2472@16-04-2025_11-02-22.jpg,"📣

The program includes:
Garbage removal and painting, as well as tree planting.

All equipment will be provided.

🗓When: April 19 at 10:00
📍Where: Sportivnaya, 114

👉🏻Details .",['Volunteering']
2472,3121,photos/photo_2473@16-04-2025_18-10-53.jpg,"  

Calling all foreigners and students to get ready for a night of ! Join us for an epic  where you’ll meet amazing people from all over the world!  

💃  – Bring your energy and dance the night away as we dance to Afrobeats, amapiano, Reggaeton, Latina and Carribean music 

🍛  – Taste  like
-Egusi soup
-Okro soup
-Eba (Garri)
-Pounded yam
-Jollof rice & meat, plus some !  

🎮  – From  to Pop the balloon, the competition will be fierce (and fun)!  

This is your chance to ! Don’t miss out!  

📅  3rd May, 2025
⏰  22:00
📍  Fabrica Alafuzova, Gladilova 55A

↪️Follow our telegram channel for more details: 

🎟️Tickets: ","['Music', 'Party', 'Concert', 'Dance', 'Programming']"
2473,3122,photos/photo_2474@17-04-2025_15-43-01.jpg,"📣 

Yandex Education created a comic to show that knowledge can change the world. The heroes of the IT manga are not just fictional characters, but real graduates of Yandex Education programs who can create technologies to make the lives of thousands of people better. Their stories can inspire you too!

Yandex Education shows how technology and education help to cope with any difficulties - both in fantasy worlds and in real life. Each story is a path to a dream, full of challenges, unexpected turns and victories.

📍The magazines are located next to office 319
👉🏻online version of the magazines ",
2474,3123,photos/photo_2475@17-04-2025_18-02-08.jpg,"

Get your resumes ready — the biggest career event of the year starts

✨ Meet  like Yandex, Sber, MTS, T-Bank, X5 Tech & more
🧠 Join  hosted by company insiders

Come as you are. Leave with your next opportunity.","['Job Fair', 'Conference', 'Internship']"
2475,3124,photos/photo_2476@18-04-2025_10-04-40.jpg,"

This is an opportunity to touch a dream, gain a unique experience, meet like-minded people, new ideas and technologies that can change your life.


1) you are between 14 and 35 years old 
2) You have experience in implementing and participating in:
- international projects and programs
- running a business or launching a startup
- work in the field of international youth non-profit projects
3) you know English at least level B1

👉 ","['Internship', 'Conference']"
2476,3125,photos/photo_2477@18-04-2025_12-22-10.jpg,"Get ready to dance the night away at our upcoming Latin American-themed ball! This vibrant event will celebrate the rich culture, music, and traditions of Latin America. Here’s a detailed plan to ensure an unforgettable evening filled with excitement and joy

🖼️ mosaic pictures
🌸 mehendi
🎨 coloring fans 
🎭 mask decoration
🌶️ tattoo studio
👨‍🎤 aqua makeup workshop
🌵 themed photo area
🥤 refreshing drinks

💃🏻 ballroom dances
🎤 live singing
📜 staged story
👑 the King and Queen of the Ball competition
🕺 disco

","['Dance', 'Programming', 'Ball', 'Party', 'Music', 'Design']"
2477,3126,photos/photo_2478@21-04-2025_09-59-20.jpg,"

Comedians from Tolyatti, Kazan, and Ulyanovsk will perform especially for you on April 25th. Fans of our club's residents, don't worry, Albert Schad will perform especially for you this evening! There will be jokes for you this evening: 

- Anton Nevsky 
- Sergey Gorin 
- Ramzil Galiev 
- Albert Schad 


18+",['Programming']
2478,3127,photos/photo_2479@21-04-2025_10-17-36.jpg,"show!

Comedians from Tolyatti, Kazan, and Ulyanovsk will perform especially for you on April 25th. Fans of our club's residents, don't worry, Albert Schad will perform especially for you this evening! There will be jokes for you this evening: 

- Anton Nevsky 
- Sergey Gorin 
- Ramzil Galiev 
- Albert Schad 
- Rostislav Kulik 


18+",['Programming']
2479,3128,photos/photo_2480@21-04-2025_14-40-04.jpg,"📣

Startup Talk is an open platform for startups, entrepreneurs, experts, and students. It’s a place to share personal experiences, talk about challenges and successes along the way, and connect with like-minded people 💪🏻🔥

Our first guest will be Sergey Polin, who will share insights on vibe-coding:
▪️ how to launch projects from scratch and 10x faster
▪️ how to co-code with AI
▪️ how to test hypotheses



📅 April 23 at 6:30 PM
📍 Sfera Coworking, Lobachevsky Technopark","['Talk', 'Startups']"
2480,3130,photos/photo_2481@22-04-2025_12-24-38.jpg," ⬆️
We’re hosting a hands-on workshop on building ! 💬


✨  — just curiosity and a laptop.
👉 Sign up via the .

",['Workshop']
2481,3131,photos/photo_2482@22-04-2025_13-58-02.jpg,"📣

Annual Yandex intensive courses — more than half of graduates become interns and employees of the company

For novice developers, analysts, and experienced managers who want to boost their careers


- interface development school
- school of backend development
- school of mobile development
- school of development analysts
- school of Managers
- school of quality assurance
- SRE KIT school and DevOps

- CRM Marketing School
- school of AI trainers
- school of Information Security

⭐️ ","['Internship', 'Job Fair']"
